0.0,2.01,0.05561719999999998
1.0,3.007,0.06787079999999997
2.0,3.006,0.06821959999999996
3.0,3.01,0.07218649999999997
4.0,3.017,0.07565159999999996
5.0,3.018,0.07939909999999997
6.0,3.011,0.08492199999999996
7.0,7.079,0.09560809999999996
8.0,4.036,0.10954819999999996
9.0,9.071,0.13509199999999993
10.0,6.052,0.15581579999999995
11.0,7.054,0.17222889999999996
12.0,6.085,0.19945299999999996
13.0,8.095,0.22514789999999993
14.0,12.102,0.24438819999999997
15.0,11.087,0.3054919
16.0,11.094,0.3612081
17.0,11.097,0.4040472
18.0,14.132,0.46235069999999995
19.0,12.092,0.49779880000000004
20.0,13.127,0.5287103000000001
21.0,12.127,0.5620934
22.0,12.12,0.5751615000000001
23.0,16.157,0.5959683
24.0,15.087,0.6286533999999999
25.0,16.138,0.6576283
26.0,17.117,0.6720959999999999
27.0,18.145,0.7289768000000001
28.0,17.156,0.7953829
29.0,18.144,0.8272480000000001
30.0,15.112,0.8216394
31.0,17.137,0.8769525000000001
32.0,14.132,0.8259462
33.0,16.13,0.8632281999999999
34.0,16.142,0.9076142
35.0,20.156,0.8848294
36.0,17.125,0.8782256000000002
37.0,17.186,0.8776870999999999
38.0,16.176,0.851791
39.0,18.122,0.8457841
40.0,16.111,0.8851892
41.0,15.127,0.9054365
42.0,21.13,0.9402978000000001
43.0,22.176,0.9084230999999999
44.0,16.124,0.9069729999999999
45.0,16.152,0.8999067999999999
46.0,16.132,0.9184484
47.0,22.18,0.9881232
48.0,18.162,0.9746314
49.0,21.157,1.0400549
50.0,19.133,0.9661922999999999
51.0,17.144,1.0040611000000002
52.0,20.175,1.0556091
53.0,16.129,1.0164363
54.0,19.127,1.0667779
55.0,20.16,0.9983505000000001
56.0,19.185,0.9969108
57.0,20.148,0.9854371999999999
58.0,18.153,1.0466098000000001
59.0,21.108,1.0445083
60.0,21.16,1.0360039
61.0,20.134,1.1035215
62.0,19.149,1.0682996
63.0,17.114,1.1393805000000001
64.0,20.197,1.2201567
65.0,17.174,1.2407597999999997
66.0,18.121,1.1816591
67.0,18.138,1.2236193
68.0,26.181,1.1955211
69.0,17.184,1.2252763
70.0,21.173,1.1919846
71.0,21.186,1.2208701
72.0,21.164,1.2562425
73.0,22.209,1.2817509000000002
74.0,22.202,1.2603206
75.0,21.182,1.2486785
76.0,19.14,1.1866482
77.0,19.183,1.1787313000000001
78.0,19.18,1.2482285
79.0,24.216,1.2172467999999999
80.0,19.176,1.2394623
81.0,22.165,1.2057776000000002
82.0,21.18,1.1710849
83.0,19.191,1.2200079
84.0,20.192,1.2597271
85.0,21.17,1.287596
86.0,22.2,1.3425677
87.0,18.167,1.3754144
88.0,21.185,1.3618304
89.0,21.181,1.3341271000000001
90.0,19.171,1.3347153000000003
91.0,21.179,1.3355542
92.0,21.183,1.2588533
93.0,23.2,1.3063702000000001
94.0,21.17,1.3275841
95.0,23.339,1.3792247
96.0,21.194,1.3476628000000002
97.0,24.191,1.4234288
98.0,28.172,1.3515441
99.0,23.195,1.4424601
100.0,27.278,1.4149512
101.0,24.196,1.3911519
102.0,24.172,1.3488301
103.0,22.219,1.2427577
104.0,23.176,1.3738534
105.0,20.234,1.3969208
106.0,24.29,1.4618871
107.0,22.155,1.4747912
108.0,24.297,1.4575229
109.0,24.215,1.4943619
110.0,22.174,1.5189933
111.0,24.289,1.4103082999999998
112.0,24.28,1.4582765
113.0,25.333,1.4667340000000002
114.0,24.282,1.3880162
115.0,21.198,1.4075489999999997
116.0,31.284,1.4049384999999999
117.0,26.25,1.4127816
118.0,25.177,1.3303878
119.0,28.388,1.3361175
120.0,24.244,1.324443
121.0,23.283,1.3059364000000002
122.0,30.33,1.3218395
123.0,26.301,1.4281676
124.0,24.306,1.4807193
125.0,25.228,1.599309
126.0,24.28,1.5322653
127.0,24.274,1.5969480999999999
128.0,26.271,1.6189358
129.0,29.255,1.7050998
130.0,28.277,1.6109669000000002
131.0,28.284,1.6290485
132.0,31.318,1.6232138
133.0,27.284,1.6210296
134.0,30.318,1.6661968
135.0,28.338,1.6626260999999998
136.0,29.255,1.6584685000000001
137.0,27.315,1.813651
138.0,25.267,1.7128276000000002
139.0,31.313,1.5997995
140.0,26.257,1.5934056
141.0,30.379,1.5993261000000003
142.0,31.31,1.5998359
143.0,29.254,1.6233296000000002
144.0,24.266,1.6201608
145.0,31.324,1.6192434999999998
146.0,26.324,1.7131792000000001
147.0,26.254,1.8055682000000002
148.0,28.28,1.7620142
149.0,26.274,1.8921654000000003
150.0,29.289,1.7645803
151.0,27.276,1.722164
152.0,26.231,1.7122694999999999
153.0,30.288,1.7428099999999997
154.0,30.31,1.7522027000000002
155.0,27.265,1.7726479
156.0,28.271,1.6599319
157.0,37.265,1.6884628000000002
158.0,27.237,1.7288957000000003
159.0,29.283,1.7649580999999999
160.0,26.34,1.7118632000000003
161.0,29.341,1.8265761999999999
162.0,28.249,1.7324878000000001
163.0,29.294,1.7415436999999998
164.0,32.335,1.6840427
165.0,28.333,1.6804965
166.0,33.395,1.6250423
167.0,33.399,1.6273206
168.0,28.296,1.5498224
169.0,26.295,1.5599660999999998
170.0,26.326,1.6206296
