0.0,2.006,0.04948999999999997
1.0,2.013,0.07190399999999997
2.0,2.016,0.11153799999999996
3.0,3.02,0.17084999999999997
4.0,7.056,0.20608699999999994
5.0,7.033,0.38121399999999994
6.0,8.064,0.535043
7.0,11.09,0.5903419999999999
8.0,11.1,0.8340230000000002
9.0,11.118,0.9534459999999999
10.0,11.097,1.192367
11.0,11.093,1.3029940000000002
12.0,12.102,1.3761349999999999
13.0,16.121,1.5409209999999998
14.0,15.124,1.798687
15.0,16.114,1.8122040000000001
16.0,16.149,1.9779460000000002
17.0,17.166,2.227227
18.0,17.111,1.909946
19.0,20.16,2.035934
20.0,13.124,2.027911
21.0,18.156,2.0138770000000004
22.0,16.164,2.1984090000000003
23.0,22.201,2.0922690000000004
24.0,17.137,2.225557
25.0,24.149,1.98058
26.0,20.164,2.100487
27.0,18.167,2.027951
28.0,16.152,1.931794
29.0,21.189,2.275037
30.0,27.264,2.182688
31.0,20.188,2.205886
32.0,19.131,2.346794
33.0,22.171,2.346805
34.0,19.162,2.362882
35.0,19.187,2.332485
36.0,23.158,2.526822
37.0,20.156,2.498481
38.0,19.165,2.703894
39.0,21.156,2.637149
40.0,21.177,2.3044840000000004
41.0,29.215,2.300042
42.0,22.185,2.305301
43.0,19.136,2.4799220000000006
44.0,22.171,2.534228
45.0,19.182,2.401684
46.0,24.193,2.5569680000000004
47.0,18.143,2.475725
48.0,19.169,2.4292110000000005
49.0,20.162,2.605607
50.0,19.148,2.37708
51.0,22.19,2.5933520000000003
52.0,22.169,2.4238739999999996
53.0,17.167,2.3292750000000004
54.0,18.151,2.2551530000000004
55.0,20.151,2.583193
56.0,18.166,2.4992500000000004
57.0,18.149,2.313318
58.0,17.114,2.2522510000000002
59.0,20.156,2.5521670000000003
60.0,20.163,2.4397130000000002
61.0,21.158,2.230286
62.0,20.181,2.509863
63.0,21.18,2.556393
64.0,20.17,2.4049480000000005
65.0,19.14,2.216956
66.0,18.15,2.2240349999999998
67.0,19.159,2.1728689999999995
68.0,18.164,2.041873
69.0,17.177,2.246928
70.0,16.153,2.1959589999999998
71.0,18.151,2.205226
72.0,22.149,2.37545
73.0,19.134,2.190488
74.0,18.155,2.2692390000000007
75.0,18.14,2.3189830000000002
76.0,18.131,2.5879280000000002
77.0,16.114,2.26743
78.0,19.157,2.105389
79.0,20.159,2.3526410000000006
80.0,20.171,2.4236060000000004
81.0,20.165,2.645563
82.0,23.165,2.5223310000000003
83.0,22.188,2.5431420000000005
84.0,19.163,2.524355
85.0,25.181,2.3946140000000007
86.0,26.195,2.4961599999999997
87.0,25.171,2.4520820000000003
88.0,20.148,2.286552
89.0,23.159,2.274241
90.0,21.171,2.3572610000000003
91.0,21.19,2.3614719999999996
92.0,19.156,2.203433
93.0,18.13,2.207641
94.0,21.17,2.4603829999999998
95.0,19.139,2.3413359999999996
96.0,21.165,2.590317
97.0,19.161,2.528016
98.0,19.163,2.327309
99.0,19.189,2.280465
100.0,19.164,2.3650519999999995
101.0,21.181,2.160618
102.0,24.233,2.4749630000000002
103.0,24.203,2.448878
104.0,21.174,2.475992
105.0,21.221,2.7159210000000003
106.0,19.192,2.47138
107.0,18.152,2.5489319999999998
108.0,19.181,2.249478
109.0,18.154,2.4075689999999996
110.0,19.162,2.442186
111.0,19.19,2.380472
112.0,21.175,2.496461
113.0,22.158,2.4372740000000004
114.0,17.148,2.4227960000000004
115.0,20.155,2.6007200000000004
116.0,19.134,2.4603420000000003
117.0,17.152,2.463061
118.0,18.134,2.76041
119.0,19.143,2.6094120000000003
120.0,20.162,2.599415
121.0,19.17,2.748384
122.0,20.16,2.612964
123.0,19.175,2.601969
124.0,23.181,2.8274140000000005
125.0,20.177,2.708906
126.0,21.19,2.7158510000000007
127.0,20.15,2.802244
128.0,19.159,2.548426
129.0,21.169,2.6210600000000004
130.0,22.177,2.8960430000000006
131.0,20.162,2.705642
132.0,24.194,2.6845420000000004
133.0,26.197,2.8272570000000004
134.0,18.145,2.5023050000000002
135.0,25.182,2.640469
136.0,20.177,2.708125
137.0,19.123,2.7393170000000002
138.0,24.19,2.729415
139.0,22.155,2.750286
140.0,24.175,2.626976
141.0,21.189,2.436186
142.0,19.159,2.7756330000000005
143.0,23.185,2.7867400000000004
144.0,20.168,2.953015
145.0,19.19,2.8233699999999997
146.0,21.158,2.998093
147.0,20.149,2.8207139999999997
148.0,20.117,3.0637720000000006
149.0,27.187,2.9613510000000005
