0.0,2.0,0.053
1.0,2.0,0.05
2.0,2.0,0.042
3.0,2.0,0.043
4.0,3.0,0.077
5.0,4.0,0.359
6.0,3.0,0.554
7.0,3.0,0.569
8.0,3.0,0.546
9.0,3.0,0.508
10.0,3.0,0.535
11.0,3.0,0.584
12.0,4.0,0.556
13.0,3.0,0.583
14.0,4.0,0.568
15.0,3.0,0.513
16.0,3.0,0.549
17.0,4.0,0.554
18.0,3.0,0.545
19.0,3.0,0.573
20.0,4.0,0.532
21.0,3.0,0.542
22.0,4.0,0.518
23.0,4.0,0.543
24.0,4.0,0.554
25.0,3.0,0.572
26.0,3.0,0.573
27.0,4.0,0.599
28.0,6.0,0.733
29.0,8.0,1.286
30.0,9.0,1.204
31.0,10.0,1.389
32.0,8.0,1.394
33.0,13.0,1.662
34.0,13.0,1.687
35.0,11.0,1.746
36.0,12.0,1.851
37.0,10.0,1.893
38.0,13.0,2.061
39.0,11.0,1.926
40.0,17.0,2.041
41.0,12.0,1.962
42.0,20.0,1.916
43.0,13.0,1.963
44.0,14.0,2.034
45.0,20.0,1.994
46.0,13.0,2.022
47.0,12.0,2.053
48.0,17.0,1.953
49.0,11.0,1.848
50.0,14.0,2.071
51.0,11.0,2.019
52.0,16.0,2.075
53.0,13.0,2.042
54.0,13.0,1.922
55.0,12.0,1.917
56.0,12.0,1.937
57.0,14.0,1.985
58.0,12.0,1.815
59.0,14.0,1.926
60.0,18.0,2.028
61.0,11.0,1.825
62.0,13.0,1.99
63.0,14.0,2.06
64.0,13.0,1.904
65.0,15.0,2.07
66.0,15.0,2.008
67.0,12.0,1.991
68.0,13.0,2.034
69.0,12.0,1.914
70.0,16.0,1.957
71.0,13.0,2.052
72.0,16.0,2.048
73.0,13.0,1.953
74.0,13.0,1.934
75.0,14.0,2.025
76.0,15.0,2.019
77.0,14.0,1.967
78.0,14.0,1.772
79.0,13.0,1.963
80.0,16.0,1.923
81.0,20.0,2.039
82.0,14.0,2.025
83.0,10.0,2.027
84.0,14.0,2.073
85.0,13.0,1.955
86.0,11.0,1.918
87.0,12.0,1.876
88.0,13.0,2.029
89.0,11.0,1.854
90.0,9.0,1.764
91.0,13.0,1.88
92.0,12.0,1.947
93.0,14.0,2.033
94.0,11.0,1.927
95.0,19.0,2.076
96.0,12.0,1.948
97.0,17.0,2.072
98.0,16.0,2.015
99.0,20.0,2.061
100.0,15.0,2.087
101.0,11.0,2.084
102.0,19.0,2.076
103.0,16.0,1.962
104.0,17.0,2.145
105.0,13.0,1.915
106.0,13.0,1.953
107.0,14.0,1.977
108.0,17.0,1.954
109.0,15.0,1.988
110.0,13.0,2.001
111.0,14.0,1.972
112.0,15.0,2.011
113.0,11.0,1.972
114.0,14.0,2.035
115.0,14.0,2.085
116.0,15.0,1.982
117.0,15.0,1.953
118.0,14.0,1.987
119.0,12.0,1.987
120.0,13.0,1.854
121.0,11.0,1.885
122.0,13.0,1.97
123.0,14.0,2.015
124.0,12.0,1.981
125.0,14.0,2.03
126.0,18.0,2.04
127.0,15.0,2.202
128.0,16.0,2.184
129.0,13.0,2.206
130.0,12.0,2.028
131.0,15.0,2.237
132.0,13.0,2.305
133.0,13.0,2.169
134.0,16.0,2.397
135.0,18.0,2.284
136.0,14.0,2.199
137.0,13.0,2.107
138.0,12.0,2.205
139.0,17.0,2.305
140.0,14.0,2.333
141.0,14.0,2.229
142.0,16.0,2.314
143.0,14.0,2.249
144.0,15.0,2.27
145.0,14.0,2.28
146.0,13.0,2.274
147.0,17.0,2.222
148.0,12.0,2.268
149.0,13.0,2.316
150.0,15.0,2.289
151.0,15.0,2.284
152.0,15.0,2.241
153.0,21.0,2.231
154.0,18.0,2.28
155.0,13.0,2.288
156.0,16.0,2.351
157.0,16.0,2.515
158.0,15.0,2.417
159.0,15.0,2.452
160.0,18.0,2.467
161.0,18.0,2.497
162.0,17.0,2.468
163.0,15.0,2.47
164.0,14.0,2.525
165.0,15.0,2.421
166.0,14.0,2.434
167.0,14.0,2.43
168.0,18.0,2.448
169.0,17.0,2.498
170.0,16.0,2.415
171.0,19.0,2.239
172.0,18.0,2.378
173.0,16.0,2.524
174.0,14.0,2.453
175.0,17.0,2.511
176.0,18.0,2.529
177.0,16.0,2.477
178.0,15.0,2.571
179.0,18.0,2.352
180.0,14.0,2.381
181.0,14.0,2.461
182.0,16.0,2.467
183.0,18.0,2.717
184.0,16.0,2.465
185.0,16.0,2.38
186.0,15.0,2.594
187.0,24.0,2.6
188.0,13.0,2.605
189.0,17.0,2.662
190.0,18.0,2.664
191.0,17.0,2.667
192.0,16.0,2.619
193.0,18.0,2.729
194.0,19.0,2.683
195.0,16.0,2.67
196.0,14.0,2.578
197.0,14.0,2.505
198.0,16.0,2.573
199.0,13.0,2.575
200.0,18.0,2.715
201.0,18.0,2.734
202.0,17.0,2.628
203.0,17.0,2.614
204.0,16.0,2.681
205.0,18.0,2.717
206.0,18.0,2.651
207.0,17.0,2.78
208.0,15.0,2.689
209.0,20.0,2.583
210.0,19.0,2.692
211.0,14.0,2.58
212.0,14.0,2.595
213.0,13.0,2.677
214.0,16.0,2.585
215.0,13.0,2.498
216.0,15.0,2.661
217.0,15.0,2.878
218.0,14.0,2.645
219.0,14.0,2.638
220.0,15.0,2.632
221.0,17.0,2.556
222.0,15.0,2.559
223.0,16.0,2.69
224.0,16.0,2.556
225.0,20.0,2.592
226.0,14.0,2.57
227.0,18.0,2.62
228.0,19.0,2.534
229.0,17.0,2.603
230.0,13.0,2.68
231.0,16.0,2.629
232.0,17.0,2.674
233.0,15.0,2.701
234.0,16.0,2.627
235.0,17.0,2.521
236.0,14.0,2.556
237.0,18.0,2.634
238.0,15.0,2.507
239.0,16.0,2.542
240.0,17.0,2.602
241.0,18.0,2.573
242.0,19.0,2.694
243.0,19.0,2.635
244.0,15.0,2.684
245.0,19.0,2.516
246.0,12.0,2.421
247.0,18.0,2.399
248.0,18.0,2.475
249.0,15.0,2.297
250.0,17.0,2.668
251.0,14.0,2.51
252.0,17.0,2.423
253.0,14.0,2.454
254.0,18.0,2.38
255.0,15.0,2.619
256.0,16.0,2.626
257.0,15.0,2.339
258.0,15.0,2.624
259.0,16.0,2.656
260.0,16.0,2.694
261.0,15.0,2.672
262.0,17.0,2.845
263.0,14.0,2.809
264.0,17.0,2.589
265.0,17.0,2.672
266.0,16.0,2.507
267.0,16.0,2.553
268.0,15.0,2.504
269.0,16.0,2.534
270.0,17.0,2.674
271.0,14.0,2.531
272.0,16.0,2.661
273.0,18.0,2.727
274.0,17.0,2.661
275.0,15.0,2.659
276.0,14.0,2.571
277.0,16.0,2.496
278.0,16.0,2.599
279.0,15.0,2.802
280.0,20.0,2.804
281.0,14.0,2.554
282.0,14.0,2.696
283.0,14.0,2.523
284.0,17.0,2.775
285.0,18.0,2.725
286.0,15.0,2.654
287.0,14.0,2.542
288.0,14.0,2.649
289.0,16.0,2.6
290.0,14.0,2.657
291.0,14.0,2.518
292.0,16.0,2.635
293.0,16.0,2.56
294.0,18.0,2.67
295.0,18.0,2.657
296.0,14.0,2.555
297.0,14.0,2.483
298.0,17.0,2.611
299.0,16.0,2.43
300.0,15.0,2.759
301.0,16.0,2.64
302.0,17.0,2.791
303.0,16.0,2.485
304.0,17.0,2.631
305.0,16.0,2.609
306.0,15.0,2.587
307.0,18.0,2.626
308.0,14.0,2.652
309.0,15.0,2.719
310.0,16.0,2.506
311.0,15.0,2.706
312.0,13.0,2.739
313.0,14.0,2.605
314.0,15.0,2.575
315.0,16.0,2.663
316.0,14.0,2.567
317.0,18.0,2.685
318.0,18.0,2.778
319.0,15.0,2.62
320.0,16.0,2.539
321.0,16.0,2.628
322.0,19.0,2.712
323.0,18.0,2.768
324.0,14.0,2.431
325.0,15.0,2.706
326.0,16.0,2.581
327.0,15.0,2.647
328.0,18.0,2.66
329.0,16.0,2.579
330.0,14.0,2.742
331.0,16.0,2.557
332.0,16.0,2.646
333.0,18.0,2.711
334.0,17.0,2.464
335.0,16.0,2.579
336.0,16.0,2.785
337.0,16.0,2.646
338.0,15.0,2.734
339.0,13.0,2.496
340.0,14.0,2.589
341.0,15.0,2.496
342.0,16.0,2.591
343.0,17.0,2.635
344.0,15.0,2.502
345.0,15.0,2.659
346.0,14.0,2.531
347.0,21.0,2.491
348.0,14.0,2.61
349.0,18.0,2.653
350.0,14.0,2.6
351.0,17.0,2.684
352.0,15.0,2.535
353.0,17.0,2.621
354.0,16.0,2.597
355.0,20.0,2.441
356.0,15.0,2.28
357.0,15.0,2.673
358.0,15.0,2.537
359.0,16.0,2.694
360.0,14.0,2.47
361.0,16.0,2.568
362.0,16.0,2.432
363.0,15.0,2.538
364.0,15.0,2.66
365.0,21.0,2.698
366.0,18.0,2.608
367.0,17.0,2.768
368.0,17.0,2.705
369.0,19.0,2.698
370.0,17.0,2.564
371.0,16.0,2.921
372.0,15.0,2.479
373.0,14.0,2.594
374.0,16.0,2.61
375.0,17.0,2.606
376.0,17.0,2.801
377.0,16.0,2.753
378.0,16.0,2.588
379.0,17.0,2.668
380.0,18.0,2.704
381.0,15.0,2.831
382.0,19.0,2.637
383.0,16.0,2.75
384.0,16.0,2.581
